,keluhan,bagian,id,keluhan_length,clean_keluhan
490,"kemaren saya sudah bayar asrama, tapi mungkin ada kesalahan. saya tidak terdaftar di gedung asrama manapun",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,106,kemaren bayar asrama salah daftar gedung asrama
491,"tolong demi kesejahteraan bersama, ko air di asrama hampir semua gedung keluhannya sama yaitu airnya kotor banget. kalo bisa ada bagian yg ngebersihin 1bulan sekali, terimakasih ",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,178,sejahtera ko air asrama gedung keluh air kotor banget kalo ngebersihin
492,"kemaren saya sudah mendapatkan kamar dan gedung asrama. tetapi beberapa hari kemuadian ketika saya cek lagi kamar dan asrama tersebut menghilang, kenapa yaa??",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,158,kemaren kamar gedung asrama kemuadian cek kamar asrama hilang yaa
493,apakah bisa diganti ga asrama gedung dan kamarnya? saya pengen pindah,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,69,ganti ga asrama gedung kamar pindah
494,"mohon untuk penjaga gedung 7, pak jangan galak2 saya kemaren kena omel padahal cuman salah naruh barang saja.",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,109,jaga gedung galak kemaren kena omel cuman salah naruh barang
495,apakah saya boleh bawa menginap teman dari luar ke asrama?? ,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,60,bawa inap teman asrama
496,"kemaren saya kena marah satpam penjaga gerbang asrama putra, saya pualng sudah lebih dari jam yg ditentukan dikarenakan rapat yang sampe larut malam. padahal ada surat, tetapi saya alah dibukanya lama. mohon untuk para penjaga satpam, saya ada surat mohon untuk diijinkan masuk. karena saya bsoknya masuk pagi",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,309,kemaren kena marah satpam jaga gerbang asrama putra pualng jam rapat larut surat alah buka jaga satpam surat diijinkan masuk bsoknya masuk
497,"satpam depan asrama bikin rese, saya harus nunggu sampe 2jam untuk membukakan pintu asrama",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,90,satpam asrama bikin rese nunggu jam buka pintu asrama
498,"saya kemaren sudah bayar semua biaya termasuk asrama, dan saya sudah mendapatkan kamr dan gedung. tetapi beberapa hari kemudian saya mengecek, kamr asrama tersebut gaada. aneh, saya tidak pernah mengajukan pengunduran diri diasrama. terimakasih",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,244,kemaren bayar biaya masuk asrama kamr gedung ecek kamr asrama gaada aneh aju undur asrama
499,"info kamar asrama tidak muncul, padahal saya sudah membayarnya",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,62,info kamar asrama muncul bayar
500,"saya ingin tinggal diasrama lagi, apakah bisa?? ",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,48,tinggal asrama
501,SR di asrama saya judes banget,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,30,sr asrama judes banget
502,saya kena omel satpam padahal saya ada surat ijin untuk masuk asrama larut malam,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,80,kena omel satpam surat ijin masuk asrama larut
503,"tolong keamanan di asrama ditingkatkan lagi, kalo perlu dikasih cctv",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,68,aman asrama tingkat kalo cctv
504,"asrama lebih baik lagi kalo di tumbuhi banyak pohon, agar tidak terlalu panas pada siang hari ",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,94,asrama kalo tumbuh pohon panas
505,kamar mandi asrama lebih diperhatikan lagi karena terlalu kecil dan sangat tidak nyaman,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,87,kamar mandi asrama perhati nyaman
506,Apakah saya bisa masuk asrama lagi di tahun kedua. tolong penjelasannya,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,71,masuk asrama
507,"toilet asrama jorok banget, tolong diperbaiki fasilitasnya",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,58,toilet asrama jorok banget fasilitas
508,wifi di asrama sangat lemot sehingga menggangu proses belajar saya,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,66,wifi asrama lot menggangu proses ajar
509,air di asrama sering mati dan kotor banget. tolong di perbaiki karena sudah beberapa kali air mati dan keluarnya kotor,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,118,air asrama mati kotor banget kali air mati kotor
510,saya ga dibolehin masuk sama satpam padahal saya udah bawa surat dan sudah izin sebelumnya,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,90,ga dibolehin masuk satpam bawa surat izin
511,"kantin asrama harganya tidak sesuai dengan kantong mahasiswa, masih jauh lebih murah makanan di luar telkom",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,107,kantin asrama harga sesuai kantong mahasiswa murah makan telkom
512,apa asrama bisa dipakai untuk penginapan orang tua saya saat wisuda. tolong jawabannya segera,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,93,asrama pakai inap orang tua wisuda
513,toilet asrama terlalu kecil dan airnya sering mati,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,50,toilet asrama air mati
514,wifi di gedung 7 sering mati dan kamar saya tidak dapat sinyal ,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,63,wifi gedung mati kamar sinyal
515,tolong air di asrama di bersihin lagi karena sering keluar cacing dan airnya kotor ,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,83,air asrama bersihin cacing air kotor
516,helm saya di parkiran asrama hilang. mohon ditingkatkan lagi keamanannya terutama di parkiran,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,93,helm parkir asrama hilang tingkat aman utama parkir
517,saya tidak dapat kamar di asrama padahal sudah bayar. mohon penjelasannya,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,73,kamar asrama bayar
518,apakah saya bisa menetap di asrama lagi setelah tahun pertama,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,61,asrama
519,"toilet di asrama sangat kotor dan showernya sudah karatan, mungkin bisa diganti dengan yg baru",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,94,toilet asrama kotor showernya karat ganti
520,wifi di asrama lemot banget apalagi saat malam hari sehingga menggangu proses belajar saya,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,90,wifi asrama lot banget menggangu proses ajar
521,"sering kali air mati saat pagi hari dan ketika nyala air yang keluar kotor, tolong diperbaiki lagi fasilitasnya",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,111,kali air mati nyala air kotor fasilitas
522,"apakah saya bisa membawa teman untuk menginap di asrama, kebetulan satu teman saya keluar dari asrama",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,101,bawa teman inap asrama teman asrama
523,saya sudah membayar asrama tapi tidak muncul nomor kamar saya,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,61,bayar asrama muncul nomor kamar
524,"apakah saya bisa menambah masa asrama, dan jika bisa apa saja persyaratannya",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,76,asrama syarat
525,"apa saja persyaratan untuk menjadi SR di asrama, saya ingin mendaftar",PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,69,syarat sr asrama daftar
526,asrama bisa ditumbuhi pohon lebih banyak lagi agar terasa sejuk dan tidak terlalu panas saat siang hari,PENGEMBANGAN KARAKTER DAN KEGIATAN ASRAMA,1,103,asrama tumbuh pohon asa sejuk panas
527,"mengapa dosen wali saya jarang memberi info2 mengenahi hal2 seperti beasiswa, lomba dll. Apakah memang tidak ada atau bagaimana",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,127,dosen wali jarang info nahi beasiswa lomba dll
528,"Selamat pagi, ;
Saya mendapatkan beasiswa prestasi dan sudah memberikan berkas yang di perintahkan oleh Kemahasiswaaan Tel-U di Line, namun saat saya ingin membayar mengapa yang di potong malah BPP semester lalu ya, semester lalu pun saya membayar full karena tidak ada potongan.
Terimakasih mohon segera di proses.",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,315,beasiswa prestasi berkas perintah kemahasiswaaan line bayar potong bpp semester ya semester bayar full potong proses
529,"saya bima dari s1 TT 2018, kenapa ya informasi beasiswa telkom terasa kurang ?",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,78,bima s tt ya informasi beasiswa telkom asa
530,"saya chandra dari d3 telekomunikasi, saya mendapatkan beasiswa OPES dari YPT, tapi pernah ada yang tidak ke input oleh sistem, sehingga saya harus mengurus sendiri pencairan beasiswa nya",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,186,chandra d telekomunikasi beasiswa opes ypt input sistem urus cair beasiswa nya
531,"saya ryan mahasiswa teknik industri 2016, saya menggunakan beasiswa jpu, tetapi tidak hanya 1x saya mengalami keterlambatan pencairan beasiswa, jadi mepet dengan  registrasi matkul",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,180,ryan mahasiswa teknik industri beasiswa jpu x alami lambat cair beasiswa mepet registrasi matkul
532,"Selamat pagi,
Saya Andika Tegar Setiawan penerima beasiswa internal JPPAU ingin melaporkan sekaligus komplain berkaitan dengan beasiswa yang saya terima. Sesuai dengan perjanjian sebelumnya, jika IP semester saya memenuhi syarat dan ketentuan saya akan mendapatkan potongan BPP, IP semester yang saya peroleh 3.53, sedangkan pada sistem igracias jumlah BPP masih terhitung jumlah BPP normal, dan ini tidak sesuai dengan perjanjian sebelumnya dimana jika pada batas BPP tertentu saya akan memperoleh potongan BPP. Dikarenakan jumlah BPP belum merupakan hasil potongan saya belum bisa melakukan pembayaran dan registrasi pun terhambat. Saya mohon untuk segera memproses dan menginformasikan berapa BPP yang harus saya bayarkan demi kelancaran saya dalam registrasi di semester ini.
Terimakasih.",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,792,andika tegar setiawan beasiswa internal jppau lapor komplain kait beasiswa sesuai janji ip semester penuh syarat potong bpp ip semester sistem igracias bpp hitung bpp normal sesuai janji batas bpp potong bpp bpp rupa hasil potong laku bayar registrasi hambat proses informasi bpp bayar lancar registrasi semester
533,"Selamat Sore, bersama ini saya Bagas Fadillah Islamay (1103181171) S1 Sistem Komputer, ingin memberikan komplain terkait beasiswa yang saya terima saat awal penerimaan mahasiswa baru. Pada surat keterangan penerimaan tertera bahwa saya adalah penerima beasiswa JPU, sementara pada tab ""Pembayaran""di iGracias beasiswa saya tertulis JPPAU. Hal ini menimbulkan permasalahan karena pembayaran semester berikutnya untuk JPU dilihat dari IPK saya, sementara JPPAU bayar full. Saya juga sudah melakukan komunikasi dengan bagian admisi namun masih ditunggu konfirmasinya. Dampaknya, hal ini memengaruhi proses KRS saya untuk semester depan, terlebih lagi juga orang tua saya menunggu status untuk masalah pembayaran ini. Mohon sekiranya hal ini terus dicari jalan keluarnya, mohon maaf apabila terdapat salah kata dan mengganggu waktunya, Selamat Sore. ;",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,847,bagas fadil islamay s sistem komputer komplain kait beasiswa mahasiswa surat terang tera beasiswa jpu tab pembayarandi igracias beasiswa tulis jppau timbul bayar semester jpu lihat ipk jppau bayar full laku komunikasi admisi tunggu konfirmasi dampak pengaruh proses krs semester orang tua tunggu status bayar sekira cari jalan salah ganggu
534,"Selamat pagi,
Saya ingin bertanya mengenai beasiswa yang saya miliki. Saya mendapatkan beasiswa OSC, yaitu potongan biaya kuliah sebesar 100 . Pada laman pembayaran telah muncul tagihan pembayaran BPP semester depan tanpa ada potongan. ; Apa yang harus saya lakukan selanjutnya? Apa saya harus melakukan klaim atau sejenisnya agar status di laman pembayaran menjadi lunas?
Terimakasih.",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,385,kena beasiswa milik beasiswa osc potong biaya kuliah laman bayar muncul tagih bayar bpp semester potong laku laku klaim jenis status laman bayar lunas
535,"Mohon bantuan cek data beasiswa saya, karena semester ini IPK saya 3.42 tapi Beasiswa Nol.
 ;
Terima kasih",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,106,bantu cek data beasiswa semester ipk beasiswa nol
536,"Assalamualaikum ,saya jurusan d3 teknik telekomunikasi , ingin menyampaikan komplen untuk pembayaran regitrasi semester ganjil TA 2018/2019 menunjukkan nominal yang salah. NIM saya 6705160009 Saya pemegang beasiswa The Best 3 dan ip semester terakhir ini masih di atas 3.5.   Berikut ini saya cantum kan bukti yang mungkin dapat membantu. Terima kasih atas perhatian dan mohon bantuan .",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,386,jurus d teknik telekomunikasi komplen bayar regitrasi semester ganjil ta nominal salah nim pegang beasiswa the best ip semester cantum bukti bantu perhati bantu
537,"Salam,
 ;
Saya mahasiswa FEB tahun 2013 prodi MBTI. Saya sedang menyusun skripsi bab 4 dan 5, namun skripsi tsb sepertinya tidak akan selesai pada saat pendaftaraan sidang bulan Januari 2017. Saya hendak meminta keringanan biaya untuk semester selanjutnya. apakah bisa? apa yang bisa saya lakukan untuk dapat keringanan? saya bersedia untuk part time di layanan mahasiswa di Tel-U jika boleh. saya lakukan ini karena keluarga saya tidak ada biaya untuk membayar semester selanjutnya karena sistemnya masih paket senilai Rp. 6.650.000, namun yang saya butuhkan hanya skripsi sejumlah 4 sks dengan nilai Rp. 1.000.000 jika dibayar per sks. saya telah mengajukan beasiswa berkali-kali ke bagian student affairs namun belum ada yang pernah menghubungi saya. harap keluhan ini dibuka oleh yang berwenang dan segera ditindaklanjuti. sekian, terima kasih. ;",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,850,salam mahasiswa feb prodi mbti susun skripsi bab skripsi selesai pendaftaraan sidang januari ringan biaya semester laku ringan sedia part layan mahasiswa laku keluarga biaya bayar semester sistem paket nila rupiah butuh skripsi sks nilai rupiah bayar sks aju beasiswa berkalikali student affairs hubung harap keluh buka wenang ditindaklanjuti sekian
538,"selamat siang, saya nova mahasiswa mbti 2016, saya mendapat beasiswa the best three, tetapi di semester ini kenapa pencairan beasiswa nya terasa telat ya? Dan mendekati masa regist kuliah ?",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,189,nova mahasiswa mbti beasiswa the best three semester cair beasiswa nya asa telat ya regist kuliah
539,"Assalamualaikum, selamat siang pak / bu, saya mau nanya perihal beasiswa prestasi yang masuk ke pembayaran semester yang lalu, padahal untuk semester lalu saya sudah bayar bpp dengan ; tagihan normal tanpa potongan beasiswa, dan saat saya mau bayar bpp untuk semester ini tagihan ; tetap normal juga (tanpa potongan beasiswa). Itu gimana ya? ;
Terimakasih",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,355,perihal beasiswa prestasi masuk bayar semester semester bayar bpp tagih normal potong beasiswa bayar bpp semester tagih normal potong beasiswa gimana ya
540,"tolong di cek nama saya, mengapa ip saya memenuhi kriteria beasiswa tetapi di igraciasnya masih tidak ada notif pemberitahuan tentang beasiswa yang saya dapat, mohon ditindaklanjuti",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,181,cek nama ip penuh kriteria beasiswa igraciasnya pemberitahuan pemberitahuan beasiswa ditindaklanjuti
541,"mohon maaf sebelumnya, saya sebagai penerima beasiswa jpu mahasiswa angkatan 2017 merasa pencairan beasiswa jpu akhir2 ini selalu mepet dengan registrrasi semester baru",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,168,beasiswa jpu mahasiswa angkat cair beasiswa jpu mepet registrrasi semester
542,mengapa di telkom tidak ada beasiswa untuk mahasiswa yang kurang mampu ?,PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,72,telkom beasiswa mahasiswa
543,"selamat pagi bapak/ibu. mohon maaf mengganggu waktunya.Saya febriansyah dari Prodi Sistem Informasi angkatan 2016. saya ingin tanya beberapa hal.
yang pertama : pada kolom pembayaran, terdapat keterangan beasiswa pada semester kemarin, sementara beasiswa baru keluar setelah 1 semester berjalan / setelah bpp dibayarkan, jadi apakah beasiswa tersebut akan di alokasikan pada semester selanjutnya atau dicairkan (lampiran)
yang kedua : beasiswa yang diberikan rasanya ada perbedaan yang cukup siginifikan dan sangat jauh. dimana rekan saya yang mendapat juara 2 nasional mendapat beasiswa 3.5 jt pada kolom beasiswa di menu pembayaran ; (3 orang 1 tim, jika hasil pembagian berarti 1 tim menerima 10,5) , sementara kami hanya 700k (5 orang 1 tim, dimana jika merupakan hasil pembagian, 1 tim hanya menerima 3.5)disini dapat dibandingkan :
juara 2 nasional : 10.5
juara 3 nasional : 3,5
perbedaan ini cukup jauh dan menjadi pertanyaan bagi rekan2 saya. Mohon PenjelasannyaTerima kasih",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,982,bapakibu ganggu waktunyasaya febriansyah prodi sistem informasi angkat kolom bayar terang beasiswa semester kemarin beasiswa semester jalan bpp bayar beasiswa alokasi semester cair lampir beasiswa beda siginifikan rekan juara nasional beasiswa jt kolom beasiswa menu bayar orang tim hasil arti tim k orang tim rupa hasil tim banding juara nasional juara nasional beda rekan penjelasannyaterima
544,Apakah beasiswa jpu saya dicabut?. ; Karena IPS saya 3.2 tetapi saya membayar tagihan 100  BPP,PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,94,beasiswa jpu cabut ips bayar tagih bpp
545,"Kenapa saya tidak mendapatkan beasiswa, padahal saya adalah mahasiswa jpu pintar dan ipk saya memenuhi syarat untuk mendapatkan beasiswa",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,136,beasiswa mahasiswa jpu pintar ipk penuh syarat beasiswa
546,"info beasiswa jaranga saya terima sampai sekarang saya sudah tingkat akhir, mengapa info beasiswa di telyu sangat kurang ?",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,122,info beasiswa jaranga tingkat info beasiswa telyu
547,"assalamualaikum wr wb, saya neneng mahasiswa D3 Perhotelan, dulu saya daftar telkom melalui jalur JPU dan mendapat beasiswa, tapi yang saya rasakan selama ini pencairan beasiswanya terasa selalu telat, mohon dintindaklanjuti masalah ini. Terimakasih",PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,249,neneng mahasiswa d hotel daftar telkom jalur jpu beasiswa cair beasiswa asa telat dintindaklanjuti
548,informasi beasiswa nya supaya disebarkan lebih luas supaya bsa mencakup seluruh lapisan masyarakat telkom,PENGELOLAAN KEGIATAN DAN KESEJAHTERAAN MAHASISWA,1,105,informasi beasiswa nya sebar luas cakup lapis masyarakat telkom
